"id","dwerk","kondm","kondmt","ktgrm","ktgrmt","matnr","mvgr1","mvgr2","mvgr3","vkorg","vtweg","createddate","is_active","modifieddate"
301988,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4100","CO","2023-11-06 16:32:42.494264",True,"2023-11-06 16:32:42.494266"
301989,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","2100","RE","2023-11-06 16:32:42.505804",True,"2023-11-06 16:32:42.505807"
301990,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4200","RE","2023-11-06 16:32:42.521789",True,"2023-11-06 16:32:42.521791"
301991,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4200","CO","2023-11-06 16:32:42.532676",True,"2023-11-06 16:32:42.532678"
301992,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4200","ST","2023-11-06 16:32:42.542161",True,"2023-11-06 16:32:42.542163"
301993,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4200","MC","2023-11-06 16:32:42.55204",True,"2023-11-06 16:32:42.552042"
301994,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3200","CO","2023-11-06 16:32:42.561662",True,"2023-11-06 16:32:42.561664"
301995,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4100","IO","2023-11-06 16:32:42.578047",True,"2023-11-06 16:32:42.57805"
301996,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4100","EX","2023-11-06 16:32:42.589599",True,"2023-11-06 16:32:42.589601"
301997,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3100","EX","2023-11-06 16:32:42.609848",True,"2023-11-06 16:32:42.609851"
301998,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3100","MC","2023-11-06 16:32:42.619689",True,"2023-11-06 16:32:42.619691"
301999,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3200","ST","2023-11-06 16:32:42.629659",True,"2023-11-06 16:32:42.629661"
302000,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1100","EX","2023-11-06 16:32:42.640115",True,"2023-11-06 16:32:42.640117"
302001,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4200","EX","2023-11-06 16:32:42.649388",True,"2023-11-06 16:32:42.64939"
302002,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4200","IO","2023-11-06 16:32:42.659327",True,"2023-11-06 16:32:42.65933"
302003,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3100","IO","2023-11-06 16:32:42.669805",True,"2023-11-06 16:32:42.669807"
302004,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1400","EX","2023-11-06 16:32:42.67893",True,"2023-11-06 16:32:42.678932"
302005,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1100","CO","2023-11-06 16:32:42.688605",True,"2023-11-06 16:32:42.688608"
302006,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","2100","EX","2023-11-06 16:32:42.698288",True,"2023-11-06 16:32:42.69829"
302007,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3200","EX","2023-11-06 16:32:42.708473",True,"2023-11-06 16:32:42.708475"
302008,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1100","ST","2023-11-06 16:32:42.718758",True,"2023-11-06 16:32:42.71876"
302009,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4100","RE","2023-11-06 16:32:42.728495",True,"2023-11-06 16:32:42.728497"
302010,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1400","CO","2023-11-06 16:32:42.744359",True,"2023-11-06 16:32:42.744361"
302011,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4400","EX","2023-11-06 16:32:42.756766",True,"2023-11-06 16:32:42.756768"
302012,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4400","ST","2023-11-06 16:32:42.76626",True,"2023-11-06 16:32:42.766262"
302013,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4100","ST","2023-11-06 16:32:42.775863",True,"2023-11-06 16:32:42.775864"
302014,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3200","RE","2023-11-06 16:32:42.786848",True,"2023-11-06 16:32:42.786849"
302015,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1400","ST","2023-11-06 16:32:42.798342",True,"2023-11-06 16:32:42.798345"
302016,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3200","MC","2023-11-06 16:32:42.811622",True,"2023-11-06 16:32:42.811625"
302017,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4400","IO","2023-11-06 16:32:42.822732",True,"2023-11-06 16:32:42.822734"
302018,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3200","IO","2023-11-06 16:32:42.832596",True,"2023-11-06 16:32:42.832599"
302019,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4400","MC","2023-11-06 16:32:42.845091",True,"2023-11-06 16:32:42.845093"
302020,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1400","IO","2023-11-06 16:32:42.855108",True,"2023-11-06 16:32:42.85511"
302021,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4400","RE","2023-11-06 16:32:42.871833",True,"2023-11-06 16:32:42.871836"
302022,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4100","MC","2023-11-06 16:32:42.882291",True,"2023-11-06 16:32:42.882295"
302023,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1100","MC","2023-11-06 16:32:42.892104",True,"2023-11-06 16:32:42.892105"
302024,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1100","IO","2023-11-06 16:32:42.901847",True,"2023-11-06 16:32:42.901849"
302025,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3100","RE","2023-11-06 16:32:42.911518",True,"2023-11-06 16:32:42.91152"
302026,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3100","ST","2023-11-06 16:32:42.923335",True,"2023-11-06 16:32:42.923338"
302027,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","2100","IO","2023-11-06 16:32:42.935918",True,"2023-11-06 16:32:42.935921"
302028,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1400","RE","2023-11-06 16:32:42.947153",True,"2023-11-06 16:32:42.947156"
302029,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1400","MC","2023-11-06 16:32:42.95747",True,"2023-11-06 16:32:42.957472"
302030,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","3100","CO","2023-11-06 16:32:42.967114",True,"2023-11-06 16:32:42.967116"
302031,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","4400","CO","2023-11-06 16:32:42.97908",True,"2023-11-06 16:32:42.979086"
302032,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","2100","ST","2023-11-06 16:32:42.993545",True,"2023-11-06 16:32:42.993549"
302033,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","1100","RE","2023-11-06 16:32:43.004121",True,"2023-11-06 16:32:43.004123"
302034,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","2100","CO","2023-11-06 16:32:43.014191",True,"2023-11-06 16:32:43.014193"
302035,"","35","LUBE","HP","Hydrocarbon Products","4736000","","","01","2100","MC","2023-11-06 16:32:43.024572",True,"2023-11-06 16:32:43.024574"
302036,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4200","RE","2023-11-06 16:32:43.034012",True,"2023-11-06 16:32:43.034015"
302037,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3100","ST","2023-11-06 16:32:43.044227",True,"2023-11-06 16:32:43.044229"
302038,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3100","EX","2023-11-06 16:32:43.05456",True,"2023-11-06 16:32:43.054562"
302039,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3100","RE","2023-11-06 16:32:43.064618",True,"2023-11-06 16:32:43.06462"
302040,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4100","CO","2023-11-06 16:32:43.076673",True,"2023-11-06 16:32:43.076675"
302041,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1100","RE","2023-11-06 16:32:43.090688",True,"2023-11-06 16:32:43.09069"
302042,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3100","IO","2023-11-06 16:32:43.10155",True,"2023-11-06 16:32:43.101552"
302043,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1400","EX","2023-11-06 16:32:43.116368",True,"2023-11-06 16:32:43.11637"
302044,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4400","RE","2023-11-06 16:32:43.133438",True,"2023-11-06 16:32:43.133442"
302045,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","2100","EX","2023-11-06 16:32:43.148784",True,"2023-11-06 16:32:43.148786"
302046,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3200","EX","2023-11-06 16:32:43.1622",True,"2023-11-06 16:32:43.162203"
302047,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1400","CO","2023-11-06 16:32:43.172758",True,"2023-11-06 16:32:43.17276"
302048,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1100","ST","2023-11-06 16:32:43.183349",True,"2023-11-06 16:32:43.183352"
302049,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1400","RE","2023-11-06 16:32:43.193167",True,"2023-11-06 16:32:43.19317"
302050,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3200","RE","2023-11-06 16:32:43.211685",True,"2023-11-06 16:32:43.211688"
302051,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4100","RE","2023-11-06 16:32:43.221585",True,"2023-11-06 16:32:43.221587"
302052,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","2100","IO","2023-11-06 16:32:43.232074",True,"2023-11-06 16:32:43.232077"
302053,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4100","MC","2023-11-06 16:32:43.24153",True,"2023-11-06 16:32:43.241532"
302054,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4400","EX","2023-11-06 16:32:43.25171",True,"2023-11-06 16:32:43.251712"
302055,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4400","ST","2023-11-06 16:32:43.261855",True,"2023-11-06 16:32:43.261858"
302056,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4100","ST","2023-11-06 16:32:43.271989",True,"2023-11-06 16:32:43.271991"
302057,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","2100","ST","2023-11-06 16:32:43.283944",True,"2023-11-06 16:32:43.283947"
302058,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1400","IO","2023-11-06 16:32:43.294546",True,"2023-11-06 16:32:43.294548"
302059,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1400","MC","2023-11-06 16:32:43.304817",True,"2023-11-06 16:32:43.304819"
302060,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4100","EX","2023-11-06 16:32:43.31568",True,"2023-11-06 16:32:43.315682"
302061,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4400","IO","2023-11-06 16:32:43.325318",True,"2023-11-06 16:32:43.325321"
302062,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1400","ST","2023-11-06 16:32:43.335662",True,"2023-11-06 16:32:43.335664"
302063,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3100","CO","2023-11-06 16:32:43.345913",True,"2023-11-06 16:32:43.345915"
302064,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3200","ST","2023-11-06 16:32:43.355685",True,"2023-11-06 16:32:43.355687"
302065,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1100","MC","2023-11-06 16:32:43.366035",True,"2023-11-06 16:32:43.366037"
302066,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4400","MC","2023-11-06 16:32:43.376395",True,"2023-11-06 16:32:43.376398"
302067,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3200","MC","2023-11-06 16:32:43.385921",True,"2023-11-06 16:32:43.385923"
302068,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3200","IO","2023-11-06 16:32:43.395597",True,"2023-11-06 16:32:43.395599"
302069,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1100","CO","2023-11-06 16:32:43.405192",True,"2023-11-06 16:32:43.405194"
302070,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4100","IO","2023-11-06 16:32:43.415085",True,"2023-11-06 16:32:43.415087"
302071,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4200","MC","2023-11-06 16:32:43.424496",True,"2023-11-06 16:32:43.424499"
302072,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4200","EX","2023-11-06 16:32:43.435829",True,"2023-11-06 16:32:43.435832"
302073,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","2100","RE","2023-11-06 16:32:43.44553",True,"2023-11-06 16:32:43.445532"
302074,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1100","EX","2023-11-06 16:32:43.457605",True,"2023-11-06 16:32:43.457608"
302075,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","2100","CO","2023-11-06 16:32:43.472031",True,"2023-11-06 16:32:43.472033"
302076,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3100","MC","2023-11-06 16:32:43.481861",True,"2023-11-06 16:32:43.481863"
302077,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4200","IO","2023-11-06 16:32:43.491107",True,"2023-11-06 16:32:43.491109"
302078,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","1100","IO","2023-11-06 16:32:43.504244",True,"2023-11-06 16:32:43.504247"
302079,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4200","ST","2023-11-06 16:32:43.521015",True,"2023-11-06 16:32:43.521017"
302080,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4200","CO","2023-11-06 16:32:43.54481",True,"2023-11-06 16:32:43.544813"
302081,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","4400","CO","2023-11-06 16:32:43.555124",True,"2023-11-06 16:32:43.555126"
302082,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","2100","MC","2023-11-06 16:32:43.564708",True,"2023-11-06 16:32:43.564709"
302083,"","35","LUBE","HP","Hydrocarbon Products","4736400","","","02","3200","CO","2023-11-06 16:32:43.573915",True,"2023-11-06 16:32:43.573916"
302084,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4100","RE","2023-11-06 16:32:43.583277",True,"2023-11-06 16:32:43.583279"
302085,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4100","MC","2023-11-06 16:32:43.599981",True,"2023-11-06 16:32:43.599985"
302086,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","2100","RE","2023-11-06 16:32:43.610241",True,"2023-11-06 16:32:43.610244"
302087,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","2100","EX","2023-11-06 16:32:43.623273",True,"2023-11-06 16:32:43.623276"
302088,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4400","EX","2023-11-06 16:32:43.635121",True,"2023-11-06 16:32:43.635123"
302089,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","1100","EX","2023-11-06 16:32:43.646603",True,"2023-11-06 16:32:43.646606"
302090,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4200","IO","2023-11-06 16:32:43.656351",True,"2023-11-06 16:32:43.656353"
302091,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4100","ST","2023-11-06 16:32:43.666151",True,"2023-11-06 16:32:43.666152"
302092,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4200","RE","2023-11-06 16:32:43.679524",True,"2023-11-06 16:32:43.679526"
302093,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","2100","MC","2023-11-06 16:32:43.689913",True,"2023-11-06 16:32:43.689915"
302094,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4200","CO","2023-11-06 16:32:43.703857",True,"2023-11-06 16:32:43.70386"
302095,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4200","ST","2023-11-06 16:32:43.71846",True,"2023-11-06 16:32:43.718462"
302096,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4400","ST","2023-11-06 16:32:43.7296",True,"2023-11-06 16:32:43.729602"
302097,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4200","MC","2023-11-06 16:32:43.740716",True,"2023-11-06 16:32:43.740719"
302098,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","3200","ST","2023-11-06 16:32:43.75209",True,"2023-11-06 16:32:43.752093"
302099,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","1400","ST","2023-11-06 16:32:43.764151",True,"2023-11-06 16:32:43.764154"
302100,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4400","CO","2023-11-06 16:32:43.776437",True,"2023-11-06 16:32:43.77644"
302101,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","2100","ST","2023-11-06 16:32:43.790206",True,"2023-11-06 16:32:43.79021"
302102,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","1100","IO","2023-11-06 16:32:43.806398",True,"2023-11-06 16:32:43.806401"
302103,"","","","","","4736401","","","","1200","RE","2023-11-06 16:32:43.824792",True,"2023-11-06 16:32:43.824795"
302104,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","3200","MC","2023-11-06 16:32:43.838873",True,"2023-11-06 16:32:43.838875"
302105,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4400","MC","2023-11-06 16:32:43.848326",True,"2023-11-06 16:32:43.848329"
302106,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4400","RE","2023-11-06 16:32:43.863044",True,"2023-11-06 16:32:43.863047"
302107,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","3200","IO","2023-11-06 16:32:43.873469",True,"2023-11-06 16:32:43.873472"
302108,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","1100","MC","2023-11-06 16:32:43.895539",True,"2023-11-06 16:32:43.895542"
302109,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","1100","RE","2023-11-06 16:32:43.906036",True,"2023-11-06 16:32:43.906039"
302110,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","1400","MC","2023-11-06 16:32:43.917715",True,"2023-11-06 16:32:43.917718"
302111,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","1400","IO","2023-11-06 16:32:43.929107",True,"2023-11-06 16:32:43.92911"
302112,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","4400","IO","2023-11-06 16:32:43.939163",True,"2023-11-06 16:32:43.939166"
302113,"","35","LUBE","HP","Hydrocarbon Products","4736401","","","02","1400","RE","2023-11-06 16:32:43.956105",True,"2023-11-06 16:32:43.956109"
304395,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3200","MC","2023-11-06 16:46:05.288267",True,"2023-11-06 16:46:05.288298"
304396,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4200","CO","2023-11-06 16:46:05.297043",True,"2023-11-06 16:46:05.297044"
304397,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1400","CO","2023-11-06 16:46:05.303235",True,"2023-11-06 16:46:05.303237"
304398,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","2100","MC","2023-11-06 16:46:05.310376",True,"2023-11-06 16:46:05.310378"
304399,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3200","RE","2023-11-06 16:46:05.316885",True,"2023-11-06 16:46:05.316887"
304400,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4200","ST","2023-11-06 16:46:05.323727",True,"2023-11-06 16:46:05.323728"
304401,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4200","MC","2023-11-06 16:46:05.328559",True,"2023-11-06 16:46:05.32856"
304402,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3200","EX","2023-11-06 16:46:05.332031",True,"2023-11-06 16:46:05.332032"
304403,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","2100","RE","2023-11-06 16:46:05.335456",True,"2023-11-06 16:46:05.335457"
304404,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","2100","EX","2023-11-06 16:46:05.339188",True,"2023-11-06 16:46:05.339188"
304405,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","2100","CO","2023-11-06 16:46:05.343373",True,"2023-11-06 16:46:05.343374"
304406,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4400","ST","2023-11-06 16:46:05.347347",True,"2023-11-06 16:46:05.347348"
304407,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4400","IO","2023-11-06 16:46:05.3508",True,"2023-11-06 16:46:05.350801"
304408,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3100","IO","2023-11-06 16:46:05.356302",True,"2023-11-06 16:46:05.356303"
304409,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3100","MC","2023-11-06 16:46:05.360354",True,"2023-11-06 16:46:05.360355"
304410,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3100","ST","2023-11-06 16:46:05.368095",True,"2023-11-06 16:46:05.368097"
304411,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3100","RE","2023-11-06 16:46:05.376685",True,"2023-11-06 16:46:05.376688"
304412,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4400","RE","2023-11-06 16:46:05.383132",True,"2023-11-06 16:46:05.383135"
304413,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1100","RE","2023-11-06 16:46:05.389202",True,"2023-11-06 16:46:05.389205"
304414,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3100","EX","2023-11-06 16:46:05.395372",True,"2023-11-06 16:46:05.395375"
304415,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3100","CO","2023-11-06 16:46:05.401421",True,"2023-11-06 16:46:05.401423"
304416,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4400","CO","2023-11-06 16:46:05.407421",True,"2023-11-06 16:46:05.407423"
304417,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4400","MC","2023-11-06 16:46:05.414062",True,"2023-11-06 16:46:05.414064"
304418,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1100","EX","2023-11-06 16:46:05.421004",True,"2023-11-06 16:46:05.421006"
304419,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4100","CO","2023-11-06 16:46:05.427606",True,"2023-11-06 16:46:05.427608"
304420,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1100","ST","2023-11-06 16:46:05.43389",True,"2023-11-06 16:46:05.433892"
304421,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4100","ST","2023-11-06 16:46:05.440187",True,"2023-11-06 16:46:05.440189"
304422,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4100","RE","2023-11-06 16:46:05.447017",True,"2023-11-06 16:46:05.447019"
304423,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1100","MC","2023-11-06 16:46:05.45306",True,"2023-11-06 16:46:05.453061"
304424,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1100","CO","2023-11-06 16:46:05.459094",True,"2023-11-06 16:46:05.459095"
304425,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4100","EX","2023-11-06 16:46:05.465504",True,"2023-11-06 16:46:05.465506"
304426,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4100","IO","2023-11-06 16:46:05.471734",True,"2023-11-06 16:46:05.471736"
304427,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4100","MC","2023-11-06 16:46:05.478417",True,"2023-11-06 16:46:05.478419"
304428,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3200","CO","2023-11-06 16:46:05.485144",True,"2023-11-06 16:46:05.485146"
304429,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4400","EX","2023-11-06 16:46:05.491926",True,"2023-11-06 16:46:05.491928"
304430,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1400","ST","2023-11-06 16:46:05.549312",True,"2023-11-06 16:46:05.549314"
304431,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4200","EX","2023-11-06 16:46:05.562302",True,"2023-11-06 16:46:05.562304"
304432,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1400","MC","2023-11-06 16:46:05.575492",True,"2023-11-06 16:46:05.575494"
304433,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1100","IO","2023-11-06 16:46:05.587235",True,"2023-11-06 16:46:05.587237"
304434,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4200","IO","2023-11-06 16:46:05.597791",True,"2023-11-06 16:46:05.597793"
304435,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3200","ST","2023-11-06 16:46:05.607684",True,"2023-11-06 16:46:05.607687"
304436,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","3200","IO","2023-11-06 16:46:05.614045",True,"2023-11-06 16:46:05.614048"
304437,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1400","IO","2023-11-06 16:46:05.621379",True,"2023-11-06 16:46:05.621381"
304438,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1400","EX","2023-11-06 16:46:05.627731",True,"2023-11-06 16:46:05.627734"
304439,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","1400","RE","2023-11-06 16:46:05.637588",True,"2023-11-06 16:46:05.637591"
304440,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","2100","IO","2023-11-06 16:46:05.644001",True,"2023-11-06 16:46:05.644004"
304441,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","2100","ST","2023-11-06 16:46:05.650464",True,"2023-11-06 16:46:05.650467"
304442,"","35","LUBE","HP","Hydrocarbon Products","2883000","","","01","4200","RE","2023-11-06 16:46:05.656641",True,"2023-11-06 16:46:05.656644"
304443,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1100","RE","2023-11-06 16:46:05.663672",True,"2023-11-06 16:46:05.663674"
304444,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4400","RE","2023-11-06 16:46:05.67046",True,"2023-11-06 16:46:05.670462"
304445,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3100","CO","2023-11-06 16:46:05.676821",True,"2023-11-06 16:46:05.676823"
304446,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3100","EX","2023-11-06 16:46:05.684002",True,"2023-11-06 16:46:05.684005"
304447,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4400","MC","2023-11-06 16:46:05.690045",True,"2023-11-06 16:46:05.690046"
304448,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1100","CO","2023-11-06 16:46:05.696162",True,"2023-11-06 16:46:05.696164"
304449,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4100","ST","2023-11-06 16:46:05.702504",True,"2023-11-06 16:46:05.702506"
304450,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3100","IO","2023-11-06 16:46:05.709114",True,"2023-11-06 16:46:05.709116"
304451,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4400","IO","2023-11-06 16:46:05.715339",True,"2023-11-06 16:46:05.71534"
